doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
208_daisy_miller_a_study_brat_0,1,c,,245,31,66,PRON,PER,244.0,0.0,0.0,PRON,,,,,,0.704225352112676,0.07042253521126761,0.22535211267605634,0.0,0.0,0.0,,,,,,,71.0,1.0,,,,0.18309859154929578,0.7746478873239436,0.04225352112676056,,,,5.597711563110352,,,,0.7646631986068729,0.8964475393295288,his,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_16
he_19
himself_3
Winterbourne_13
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,246,31,66,PRON,PER,245.0,0.0,0.0,PRON,,,,,,0.7083333333333334,0.06944444444444445,0.2222222222222222,0.0,0.0,0.0,,,,,,,72.0,1.0,,,,0.18055555555555555,0.7777777777777778,0.041666666666666664,,,,5.7250261306762695,,,,0.793012820214119,0.8919110298156738,he,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_17
he_19
himself_3
Winterbourne_13
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,247,62,66,NOM,PER,241.0,5.0,2.0,PRON,,,,,,0.0,0.0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,,,,,,,11.0,0.0,,,,0.0,0.6363636363636364,0.36363636363636365,,,,6.166586875915527,,,,1.212462326027904,0.8202629685401917,The young lady,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_1
she_2
her_1
",25.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,248,31,66,PRON,PER,246.0,1.0,1.0,PRON,,,,,,0.7123287671232876,0.0684931506849315,0.2191780821917808,0.0,0.0,0.0,,,,,,,73.0,1.0,,,,0.1780821917808219,0.7808219178082192,0.0410958904109589,,,,5.583092212677002,,,,0.6231257422364549,0.9181140661239624,his,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_17
he_20
himself_3
Winterbourne_13
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,249,66,66,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2907921298894751,0.7846726179122925,"the parapet of the garden , which overlooked the lake",,,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,250,25,67,NOM,FAC,134.0,115.0,20.0,NOM,,,,,,0.0,0.0,0.0,0.75,0.25,0.0,,,,,,,4.0,1.0,,,,0.0,0.0,1.0,,,,2.366351366043091,,,,0.6596907128095345,0.8702516555786133,the garden,"the garden_3
the garden of the “ Trois Couronnes , ”_1
",6.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,251,7,67,NOM,LOC,12.0,238.0,59.0,NOM,,,,,,0.0,0.0,0.0,0.5,0.5,0.0,,,,,,,2.0,0.0,,,,0.0,0.0,1.0,,,,3.88919997215271,,,,0.29441124389560813,0.9496522545814514,the lake,"a remarkably blue lake_1
the lake_1
",4.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,252,49,67,NOM,PER,234.0,17.0,6.0,PRON,,,,,,0.0,0.0,0.8,0.0,0.01818181818181818,0.18181818181818182,,,,,,,55.0,3.0,,,,0.0,0.8,0.2,,,,6.00684118270874,,,,0.7238582797193828,0.9028581976890564,The little boy,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_7
He_3
he_9
me_4
you_5
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
",74.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,253,49,67,PRON,PER,252.0,0.0,0.0,NOM,,,,,,0.4107142857142857,0.375,0.21428571428571427,0.0,0.0,0.0,,,,,,,56.0,3.0,,,,0.0,0.7857142857142857,0.21428571428571427,,,,6.0284013748168945,,,,0.7072504306025733,0.9055464863777161,his,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_7
He_3
he_9
me_4
you_5
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
",74.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,254,49,67,PRON,PER,253.0,0.0,0.0,PRON,,,,,,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.0,0.0,0.0,,,,,,,57.0,3.0,,,,0.0,0.7894736842105263,0.21052631578947367,,,,5.632504463195801,,,,0.9007164320427353,0.8744214177131653,he,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_9
me_4
you_5
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
",74.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,255,49,67,PROP,PER,254.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.7931034482758621,0.0,0.0,0.20689655172413793,,,,,,,58.0,3.0,,,,0.0,0.7931034482758621,0.20689655172413793,,,,0.09224709868431091,,,,3.860469923051149,0.12719500064849854,Randolph,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_10
me_4
you_5
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
",74.0,,,0.1
208_daisy_miller_a_study_brat_0,1,c,,256,62,67,NOM,PER,247.0,8.0,5.0,NOM,,,,,,0.0,0.0,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,,,,,,,12.0,0.0,,,,0.0,0.5833333333333334,0.4166666666666667,,,,6.395988941192627,,,,1.4683813528434775,0.7739500999450684,the young lady,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_2
she_2
her_1
",25.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,257,49,67,PRON,PER,255.0,1.0,1.0,PROP,,,,,,0.13559322033898305,0.6440677966101694,0.22033898305084745,0.0,0.0,0.0,,,,,,,59.0,3.0,,,,0.01694915254237288,0.7796610169491526,0.2033898305084746,,,,1.021346926689148,,,,3.9286118578611635,0.10780827701091766,you,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_10
me_4
you_5
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_1
",74.0,,,0.1
208_daisy_miller_a_study_brat_0,1,c,,258,49,67,PRON,PER,257.0,0.0,0.0,PRON,,,,,,0.21666666666666667,0.5666666666666667,0.21666666666666667,0.0,0.0,0.0,,,,,,,60.0,3.0,,,,0.016666666666666666,0.7833333333333333,0.2,,,,2.3158044815063477,,,,3.7494767983428976,0.19275906682014465,I,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_10
me_4
you_6
This little boy_1
him_3
your_3
I_6
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_1
",74.0,,,0.2
208_daisy_miller_a_study_brat_0,1,o,,259,67,67,PROP,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3723002722559496,0.7921876311302185,the Alps,,,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,260,49,68,PROP,PER,258.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.7868852459016393,0.01639344262295082,0.0,0.19672131147540983,,,,,,,61.0,3.0,,,,0.01639344262295082,0.7868852459016393,0.19672131147540983,,,,2.0589499473571777,,,,3.845070341422107,0.2002508044242859,Randolph,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_10
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_1
",74.0,,,0.2
208_daisy_miller_a_study_brat_0,1,c,,261,49,68,PRON,PER,260.0,0.0,0.0,PROP,,,,,,0.4032258064516129,0.3709677419354839,0.22580645161290322,0.0,0.0,0.0,,,,,,,62.0,3.0,,,,0.03225806451612903,0.7741935483870968,0.1935483870967742,,,,4.024105548858643,,,,2.5172584688638775,0.5593287348747253,he,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_10
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_2
",74.0,,,0.6
208_daisy_miller_a_study_brat_0,1,c,,262,31,68,PROP,PER,248.0,13.0,6.0,PRON,,,,,,0.0,0.0,0.7837837837837838,0.17567567567567569,0.0,0.04054054054054054,,,,,,,74.0,1.0,,,,0.17567567567567569,0.7837837837837838,0.04054054054054054,,,,6.174725532531738,,,,0.5671182556700509,0.9270168542861938,Winterbourne,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_18
he_20
himself_3
Winterbourne_13
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,263,31,68,PROP,PER,262.0,0.0,0.0,PROP,,,,,,0.0,0.0,0.7733333333333333,0.18666666666666668,0.0,0.04,,,,,,,75.0,1.0,,,,0.18666666666666668,0.7733333333333333,0.04,,,,6.575112342834473,,,,0.5591449953140869,0.9281931519508362,Winterbourne,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_18
he_20
himself_3
Winterbourne_14
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,264,31,68,PRON,PER,263.0,0.0,0.0,PROP,,,,,,0.6973684210526315,0.06578947368421052,0.23684210526315788,0.0,0.0,0.0,,,,,,,76.0,1.0,,,,0.19736842105263158,0.7631578947368421,0.039473684210526314,,,,5.668220520019531,,,,0.6626739452342176,0.9104424118995667,He,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_3
his_18
he_20
himself_3
Winterbourne_15
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,265,68,68,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.504810355084273,0.7555176019668579,an American man,,,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,266,49,69,PROP,PER,261.0,4.0,2.0,PRON,,,,,,0.0,0.0,0.7777777777777778,0.031746031746031744,0.0,0.19047619047619047,,,,,,,63.0,3.0,,,,0.031746031746031744,0.7777777777777778,0.19047619047619047,,,,1.7250747680664062,,,,3.5903108286885095,0.27940452098846436,Randolph,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_11
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_2
",74.0,,,0.3
208_daisy_miller_a_study_brat_0,1,c,,267,49,69,PRON,PER,266.0,0.0,0.0,PROP,,,,,,0.40625,0.359375,0.234375,0.0,0.0,0.0,,,,,,,64.0,3.0,,,,0.046875,0.765625,0.1875,,,,2.9025590419769287,,,,3.156239020583025,0.4078589081764221,his,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_8
He_3
he_11
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_3
",74.0,,,0.4
208_daisy_miller_a_study_brat_0,1,c,,268,62,69,NOM,PER,256.0,11.0,4.0,NOM,,,,,,0.0,0.0,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.15384615384615385,,,,,,,13.0,0.0,,,,0.0,0.5384615384615384,0.46153846153846156,,,,5.910412311553955,,,,1.1657000216725757,0.8276947736740112,The young lady,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_2
she_2
her_1
the young lady_1
",25.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,269,62,69,PRON,PER,268.0,0.0,0.0,NOM,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,14.0,0.0,,,,0.0,0.5,0.5,,,,5.37014627456665,,,,1.7309693151728391,0.7212910056114197,her,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_2
her_1
the young lady_1
",25.0,,,0.7
208_daisy_miller_a_study_brat_0,1,c,,270,49,69,NOM,PER,267.0,2.0,1.0,PRON,,,,,,0.0,0.0,0.7692307692307693,0.0,0.0,0.23076923076923078,,,,,,,65.0,3.0,,,,0.046153846153846156,0.7692307692307693,0.18461538461538463,,,,2.5733354091644287,,,,3.71917464806592,0.2088645100593567,her brother,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_9
He_3
he_11
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_3
",74.0,,,0.2
208_daisy_miller_a_study_brat_0,1,c,,271,62,69,PRON,PER,269.0,1.0,1.0,PRON,,,,,,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,,,,,,,15.0,0.0,,,,0.0,0.5333333333333333,0.4666666666666667,,,,5.298159599304199,,,,1.265163258337382,0.8111226558685303,I,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_2
her_2
the young lady_1
",25.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,272,49,69,PRON,PER,270.0,1.0,1.0,NOM,,,,,,0.13636363636363635,0.6212121212121212,0.24242424242424243,0.0,0.0,0.0,,,,,,,66.0,3.0,,,,0.045454545454545456,0.7575757575757576,0.19696969696969696,,,,2.015791654586792,,,,3.1648964502337336,0.3531028926372528,you,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_9
He_3
he_11
me_4
you_6
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_3
her brother_1
",74.0,,,0.4
208_daisy_miller_a_study_brat_0,1,c,,273,62,69,PRON,PER,271.0,1.0,1.0,PRON,,,,,,0.5,0.0625,0.4375,0.0,0.0,0.0,,,,,,,16.0,0.0,,,,0.0,0.5625,0.4375,,,,5.916057586669922,,,,1.147792116575573,0.8320005536079407,she,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_2
her_2
the young lady_1
I_1
",25.0,,,0.8
208_daisy_miller_a_study_brat_0,1,c,,274,31,69,PROP,PER,264.0,9.0,3.0,PRON,,,,,,0.0,0.0,0.7662337662337663,0.19480519480519481,0.0,0.03896103896103896,,,,,,,77.0,1.0,,,,0.19480519480519481,0.7662337662337663,0.03896103896103896,,,,5.967990875244141,,,,0.5303003841342575,0.9326176047325134,Winterbourne,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_4
his_18
he_20
himself_3
Winterbourne_15
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,275,31,69,PRON,PER,274.0,0.0,0.0,PROP,,,,,,0.6923076923076923,0.0641025641025641,0.24358974358974358,0.0,0.0,0.0,,,,,,,78.0,1.0,,,,0.20512820512820512,0.7564102564102564,0.038461538461538464,,,,5.5781097412109375,,,,0.7587501257878416,0.8979523777961731,he,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_4
his_18
he_20
himself_3
Winterbourne_16
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,276,31,69,PRON,PER,275.0,0.0,0.0,PRON,,,,,,0.6962025316455697,0.06329113924050633,0.24050632911392406,0.0,0.0,0.0,,,,,,,79.0,1.0,,,,0.20253164556962025,0.759493670886076,0.0379746835443038,,,,5.508949279785156,,,,0.7073778154690965,0.9058555364608765,He,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_4
his_18
he_21
himself_3
Winterbourne_16
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,277,62,69,NOM,PER,273.0,3.0,1.0,PRON,,,,,,0.0,0.0,0.5882352941176471,0.0,0.0,0.4117647058823529,,,,,,,17.0,0.0,,,,0.0,0.5882352941176471,0.4117647058823529,,,,6.155745506286621,,,,1.0438449160689058,0.8509203195571899,the young girl,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_3
her_2
the young lady_1
I_1
",25.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,278,31,69,PRON,PER,276.0,1.0,1.0,PRON,,,,,,0.7,0.0625,0.2375,0.0,0.0,0.0,,,,,,,80.0,1.0,,,,0.2,0.7625,0.0375,,,,5.447931289672852,,,,0.8135614682114692,0.8892929553985596,his,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_5
his_18
he_21
himself_3
Winterbourne_16
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,279,49,69,NOM,PER,272.0,6.0,2.0,PRON,,,,,,0.0,0.0,0.7611940298507462,0.014925373134328358,0.014925373134328358,0.208955223880597,,,,,,,67.0,3.0,,,,0.04477611940298507,0.7611940298507462,0.19402985074626866,,,,5.804079055786133,,,,0.8633994654497663,0.879568338394165,This little boy,"a small boy_1
an urchin of nine or ten_1
The child , who was diminutive for his years_1
his_9
He_3
he_11
me_4
you_7
This little boy_1
him_3
your_3
I_7
My_2
his young interlocutor_1
the child_4
this vivacious infant_1
His_1
my_1
his young companion_1
The little boy_1
Randolph_3
her brother_1
",74.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,280,31,69,PRON,PER,278.0,1.0,1.0,PRON,,,,,,0.037037037037037035,0.7283950617283951,0.2345679012345679,0.0,0.0,0.0,,,,,,,81.0,1.0,,,,0.19753086419753085,0.7654320987654321,0.037037037037037035,,,,5.708558082580566,,,,0.7686805481397624,0.8964909315109253,I,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_5
his_19
he_21
himself_3
Winterbourne_16
you_2
I_3
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,281,31,69,PRON,PER,280.0,0.0,0.0,PRON,,,,,,0.6951219512195121,0.07317073170731707,0.23170731707317074,0.0,0.0,0.0,,,,,,,82.0,1.0,,,,0.1951219512195122,0.7682926829268293,0.036585365853658534,,,,5.560739040374756,,,,0.7372414329059902,0.9013261198997498,he,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_5
his_19
he_21
himself_3
Winterbourne_16
you_2
I_4
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,c,,282,32,69,PROP,GPE,103.0,178.0,28.0,NOM,,,,,,0.0,0.0,0.0,0.5,0.0,0.5,,,,,,,8.0,0.0,,,,0.5,0.0,0.5,,,,1.3848830461502075,,,,0.9678835436231175,0.7460912466049194,Geneva,"Geneva_4
there_3
the little metropolis of Calvinism_1
",9.0,,,0.7
208_daisy_miller_a_study_brat_0,1,c,,283,31,69,PRON,PER,281.0,1.0,1.0,PRON,,,,,,0.6987951807228916,0.07228915662650602,0.2289156626506024,0.0,0.0,0.0,,,,,,,83.0,1.0,,,,0.1927710843373494,0.7710843373493976,0.03614457831325301,,,,5.58310079574585,,,,0.699552069034006,0.9071300625801086,he,"a young American , who , two or three years ago , sat in the garden of the “ Trois Couronnes , ” looking about him , rather idly , at some of the graceful objects I have mentioned_1
him_9
the young American_1
He_5
his_19
he_22
himself_3
Winterbourne_16
you_2
I_4
His companion_1
",91.0,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,284,69,69,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.042793552376313,0.8510794043540955,a young man,,,,,0.9
208_daisy_miller_a_study_brat_0,1,o,,285,70,70,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9630975983426242,0.8618625998497009,a young unmarried lady,,,,,0.9
208_daisy_miller_a_study_brat_0,0,c,c_o,286,0,71,NOM,GPE,111.0,174.0,29.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,4.0,2.0,,,,0.25,0.0,0.75,,,,-1.5029348134994507,0.0,-0.014197587966918945,2.0,2.4367173382474654,0.3179517090320587,here,"the little town of Vevey_1
the place_1
Vevey_1
the town_1
",6.0,,,0.3
208_daisy_miller_a_study_brat_0,1,c,,287,0,71,PROP,GPE,286.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.0,0.2,0.2,0.6,,,,,,,5.0,3.0,,,,0.2,0.0,0.8,,,,0.46690845489501953,,,,1.6441637161447886,0.49591362476348877,Vevey,"the little town of Vevey_1
the place_1
Vevey_1
the town_1
here_1
",6.0,,,0.5
208_daisy_miller_a_study_brat_0,1,c,,288,62,71,NOM,PER,277.0,10.0,6.0,NOM,,,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,,,,,,,18.0,0.0,,,,0.0,0.5555555555555556,0.4444444444444444,,,,0.6887184977531433,,,,1.1911136005092196,0.612411618232727,a pretty American girl,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_3
her_2
the young lady_1
I_1
the young girl_1
",25.0,,,0.6
208_daisy_miller_a_study_brat_0,1,o,,289,71,71,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9684474414148372,0.8632189631462097,you,,,,,0.9
208_daisy_miller_a_study_brat_0,0,c,c_o,290,25,72,NOM,FAC,250.0,39.0,11.0,NOM,,,,,,0.0,0.0,0.0,0.8,0.2,0.0,,,,,,,5.0,1.0,,,,0.0,0.0,1.0,,,,-1.8674256801605225,0.0,0.0,1.0,1.4691886105444023,0.7239342331886292,a garden,"the garden_4
the garden of the “ Trois Couronnes , ”_1
",6.0,,,0.7
208_daisy_miller_a_study_brat_0,1,c,,291,62,72,NOM,PER,288.0,2.0,2.0,NOM,,,,,,0.0,0.0,0.5263157894736842,0.0,0.05263157894736842,0.42105263157894735,,,,,,,19.0,0.0,,,,0.0,0.5263157894736842,0.47368421052631576,,,,6.137459754943848,,,,1.3464462667017627,0.7998055815696716,This pretty American girl,"my sister_1
She_4
a beautiful young lady_1
My sister_1
The young lady_3
she_3
her_2
the young lady_1
I_1
the young girl_1
a pretty American girl_1
",25.0,,,0.8
